instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
10457,2012-03-16,1,1,3,19,0,5,1,2,0.46,0.4545,0.88,0.0,296
10458,2012-03-16,1,1,3,20,0,5,1,1,0.46,0.4545,0.88,0.0,235
10459,2012-03-16,1,1,3,21,0,5,1,2,0.44,0.4394,0.94,0.0,152
10460,2012-03-16,1,1,3,22,0,5,1,2,0.44,0.4394,0.94,0.0,148
10461,2012-03-16,1,1,3,23,0,5,1,2,0.44,0.4394,0.94,0.0,126
10462,2012-03-17,1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896,100
10463,2012-03-17,1,1,3,1,0,6,0,2,0.44,0.4394,0.94,0.0,69
10464,2012-03-17,1,1,3,2,0,6,0,2,0.44,0.4394,0.88,0.0,42
10465,2012-03-17,1,1,3,3,0,6,0,2,0.44,0.4394,0.88,0.0,26
10466,2012-03-17,1,1,3,4,0,6,0,2,0.42,0.4242,0.94,0.0,2
10467,2012-03-17,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,8
10468,2012-03-17,1,1,3,6,0,6,0,2,0.42,0.4242,0.94,0.19399999999999998,30
10469,2012-03-17,1,1,3,7,0,6,0,2,0.4,0.4091,1.0,0.1343,86
10470,2012-03-17,1,1,3,8,0,6,0,2,0.42,0.4242,0.94,0.1045,218
10471,2012-03-17,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,321
10472,2012-03-17,1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896,443
10473,2012-03-17,1,1,3,11,0,6,0,2,0.52,0.5,0.77,0.1343,585
10474,2012-03-17,1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642,651
10475,2012-03-17,1,1,3,13,0,6,0,1,0.6,0.6061,0.6,0.1045,686
10476,2012-03-17,1,1,3,14,0,6,0,1,0.62,0.6212,0.53,0.0896,690
10477,2012-03-17,1,1,3,15,0,6,0,1,0.64,0.6212,0.53,0.1343,679
10478,2012-03-17,1,1,3,16,0,6,0,1,0.64,0.6212,0.5,0.0,685
10479,2012-03-17,1,1,3,17,0,6,0,1,0.64,0.6212,0.5,0.1343,648
10480,2012-03-17,1,1,3,18,0,6,0,1,0.62,0.6212,0.57,0.2985,560
10481,2012-03-17,1,1,3,19,0,6,0,1,0.58,0.5455,0.64,0.2836,417
10482,2012-03-17,1,1,3,20,0,6,0,1,0.56,0.5303,0.64,0.19399999999999998,271
10483,2012-03-17,1,1,3,21,0,6,0,1,0.54,0.5152,0.68,0.1642,223
10484,2012-03-17,1,1,3,22,0,6,0,1,0.54,0.5152,0.68,0.0,211
10485,2012-03-17,1,1,3,23,0,6,0,1,0.5,0.4848,0.77,0.1642,185
10486,2012-03-18,1,1,3,0,0,0,0,1,0.46,0.4545,0.88,0.19399999999999998,107
10487,2012-03-18,1,1,3,1,0,0,0,1,0.46,0.4545,0.82,0.1343,113
10488,2012-03-18,1,1,3,2,0,0,0,2,0.46,0.4545,0.82,0.1045,56
10489,2012-03-18,1,1,3,3,0,0,0,2,0.44,0.4394,0.88,0.1343,18
10490,2012-03-18,1,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.1642,14
10491,2012-03-18,1,1,3,5,0,0,0,2,0.4,0.4091,0.94,0.1045,6
10492,2012-03-18,1,1,3,6,0,0,0,2,0.4,0.4091,0.94,0.1045,11
10493,2012-03-18,1,1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642,42
10494,2012-03-18,1,1,3,8,0,0,0,2,0.42,0.4242,0.88,0.1045,96
10495,2012-03-18,1,1,3,9,0,0,0,2,0.42,0.4242,0.88,0.0896,178
10496,2012-03-18,1,1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045,351
10497,2012-03-18,1,1,3,11,0,0,0,2,0.44,0.4394,0.82,0.1642,368
10498,2012-03-18,1,1,3,12,0,0,0,2,0.44,0.4394,0.88,0.1343,503
10499,2012-03-18,1,1,3,13,0,0,0,2,0.46,0.4545,0.82,0.1642,544
10500,2012-03-18,1,1,3,14,0,0,0,2,0.5,0.4848,0.77,0.0896,521
10501,2012-03-18,1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896,554
10502,2012-03-18,1,1,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896,541
10503,2012-03-18,1,1,3,17,0,0,0,1,0.56,0.5303,0.64,0.0896,541
10504,2012-03-18,1,1,3,18,0,0,0,1,0.56,0.5303,0.64,0.1642,459
10505,2012-03-18,1,1,3,19,0,0,0,1,0.56,0.5303,0.64,0.1642,352
10506,2012-03-18,1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343,198
10507,2012-03-18,1,1,3,21,0,0,0,1,0.52,0.5,0.72,0.0896,173
10508,2012-03-18,1,1,3,22,0,0,0,1,0.5,0.4848,0.77,0.1045,100
10509,2012-03-18,1,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1642,46
10510,2012-03-19,1,1,3,0,0,1,1,1,0.48,0.4697,0.82,0.1045,23
10511,2012-03-19,1,1,3,1,0,1,1,1,0.46,0.4545,0.88,0.1045,15
10512,2012-03-19,1,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.1642,8
10513,2012-03-19,1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,2
10514,2012-03-19,1,1,3,4,0,1,1,1,0.44,0.4394,0.94,0.0,3
10515,2012-03-19,1,1,3,5,0,1,1,1,0.44,0.4394,0.94,0.0,31
10516,2012-03-19,1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,120
10517,2012-03-19,1,1,3,7,0,1,1,1,0.46,0.4545,0.88,0.19399999999999998,354
10518,2012-03-19,1,1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,579
10519,2012-03-19,1,1,3,9,0,1,1,1,0.5,0.4848,0.72,0.1642,331
10520,2012-03-19,1,1,3,10,0,1,1,1,0.52,0.5,0.72,0.1343,184
10521,2012-03-19,1,1,3,11,0,1,1,1,0.56,0.5303,0.68,0.1642,201
10522,2012-03-19,1,1,3,12,0,1,1,1,0.6,0.6061,0.64,0.2537,282
10523,2012-03-19,1,1,3,13,0,1,1,1,0.62,0.6061,0.61,0.2537,263
10524,2012-03-19,1,1,3,14,0,1,1,2,0.64,0.6212,0.57,0.19399999999999998,260
10525,2012-03-19,1,1,3,15,0,1,1,1,0.64,0.6212,0.57,0.2239,286
10526,2012-03-19,1,1,3,16,0,1,1,1,0.66,0.6212,0.5,0.2239,385
10527,2012-03-19,1,1,3,17,0,1,1,1,0.64,0.6212,0.53,0.2239,721
10528,2012-03-19,1,1,3,18,0,1,1,1,0.64,0.6212,0.57,0.2537,801
10529,2012-03-19,1,1,3,19,0,1,1,1,0.62,0.6061,0.61,0.2239,549
10530,2012-03-19,1,1,3,20,0,1,1,1,0.6,0.6061,0.64,0.2239,330
10531,2012-03-19,1,1,3,21,0,1,1,1,0.6,0.6061,0.64,0.1642,223
10532,2012-03-19,1,1,3,22,0,1,1,2,0.56,0.5303,0.73,0.1642,148
10533,2012-03-19,1,1,3,23,0,1,1,2,0.56,0.5303,0.78,0.1343,54
10534,2012-03-20,1,1,3,0,0,2,1,2,0.56,0.5303,0.78,0.0896,29
10535,2012-03-20,1,1,3,1,0,2,1,1,0.54,0.5152,0.88,0.0,15
10536,2012-03-20,1,1,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,10
10537,2012-03-20,1,1,3,3,0,2,1,2,0.54,0.5152,0.88,0.0,3
10538,2012-03-20,1,1,3,4,0,2,1,2,0.52,0.5,0.88,0.1343,6
10539,2012-03-20,1,1,3,5,0,2,1,2,0.52,0.5,0.94,0.0,20
10540,2012-03-20,1,1,3,6,0,2,1,2,0.52,0.5,0.94,0.1642,100
10541,2012-03-20,1,1,3,7,0,2,1,3,0.52,0.5,0.94,0.2239,170
10542,2012-03-20,1,1,3,8,0,2,1,2,0.52,0.5,0.88,0.1045,516
10543,2012-03-20,1,1,3,9,0,2,1,2,0.54,0.5152,0.88,0.1642,325
10544,2012-03-20,1,1,3,10,0,2,1,1,0.54,0.5152,0.88,0.19399999999999998,163
10545,2012-03-20,1,1,3,11,0,2,1,1,0.58,0.5455,0.83,0.1343,230
10546,2012-03-20,1,1,3,12,0,2,1,1,0.6,0.5758,0.78,0.2537,261
10547,2012-03-20,1,1,3,13,0,2,1,1,0.6,0.5758,0.78,0.19399999999999998,284
10548,2012-03-20,1,1,3,14,0,2,1,2,0.6,0.5909,0.73,0.1642,248
10549,2012-03-20,1,1,3,15,0,2,1,2,0.62,0.6061,0.69,0.1045,244
10550,2012-03-20,1,1,3,16,0,2,1,1,0.62,0.6061,0.66,0.2239,431
10551,2012-03-20,1,1,3,17,0,2,1,1,0.6,0.5909,0.73,0.19399999999999998,750
10552,2012-03-20,1,1,3,18,0,2,1,1,0.6,0.5909,0.69,0.2537,801
10553,2012-03-20,1,1,3,19,0,2,1,1,0.58,0.5455,0.73,0.1343,555
10554,2012-03-20,1,1,3,20,0,2,1,1,0.58,0.5455,0.68,0.0896,377
10555,2012-03-20,1,1,3,21,0,2,1,1,0.56,0.5303,0.73,0.0,277
10556,2012-03-20,1,1,3,22,0,2,1,1,0.54,0.5152,0.77,0.0,188
10557,2012-03-20,1,1,3,23,0,2,1,1,0.52,0.5,0.83,0.0,90
10558,2012-03-21,2,1,3,0,0,3,1,1,0.52,0.5,0.88,0.0,33
10559,2012-03-21,2,1,3,1,0,3,1,1,0.52,0.5,0.83,0.0896,26
10560,2012-03-21,2,1,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,10
10561,2012-03-21,2,1,3,3,0,3,1,2,0.5,0.4848,0.88,0.19399999999999998,8
10562,2012-03-21,2,1,3,4,0,3,1,2,0.5,0.4848,0.88,0.1343,4
10563,2012-03-21,2,1,3,5,0,3,1,2,0.5,0.4848,0.88,0.1343,39
10564,2012-03-21,2,1,3,6,0,3,1,2,0.48,0.4697,0.94,0.2239,149
10565,2012-03-21,2,1,3,7,0,3,1,3,0.48,0.4697,0.94,0.19399999999999998,372
10566,2012-03-21,2,1,3,8,0,3,1,3,0.48,0.4697,0.94,0.1045,535
10567,2012-03-21,2,1,3,9,0,3,1,2,0.5,0.4848,0.88,0.1642,293
10568,2012-03-21,2,1,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,154
10569,2012-03-21,2,1,3,11,0,3,1,2,0.52,0.5,0.83,0.1642,192
10570,2012-03-21,2,1,3,12,0,3,1,2,0.54,0.5152,0.77,0.0,229
10571,2012-03-21,2,1,3,13,0,3,1,2,0.54,0.5152,0.83,0.0,303
10572,2012-03-21,2,1,3,14,0,3,1,2,0.56,0.5303,0.78,0.0,225
10573,2012-03-21,2,1,3,15,0,3,1,2,0.56,0.5303,0.78,0.0,243
10574,2012-03-21,2,1,3,16,0,3,1,1,0.58,0.5455,0.73,0.0,378
10575,2012-03-21,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,729
10576,2012-03-21,2,1,3,18,0,3,1,1,0.6,0.5909,0.69,0.0,779
10577,2012-03-21,2,1,3,19,0,3,1,1,0.6,0.6061,0.64,0.0,582
10578,2012-03-21,2,1,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,374
10579,2012-03-21,2,1,3,21,0,3,1,1,0.54,0.5152,0.83,0.1045,251
10580,2012-03-21,2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,197
10581,2012-03-21,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0.0,125
10582,2012-03-22,2,1,3,0,0,4,1,1,0.52,0.5,0.83,0.0896,41
10583,2012-03-22,2,1,3,1,0,4,1,1,0.52,0.5,0.83,0.0896,30
10584,2012-03-22,2,1,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,6
10585,2012-03-22,2,1,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,7
10586,2012-03-22,2,1,3,4,0,4,1,2,0.48,0.4697,1.0,0.0896,6
10587,2012-03-22,2,1,3,5,0,4,1,2,0.48,0.4697,1.0,0.0896,34
10588,2012-03-22,2,1,3,6,0,4,1,2,0.48,0.4697,1.0,0.0896,136
10589,2012-03-22,2,1,3,7,0,4,1,2,0.48,0.4697,1.0,0.0896,361
10590,2012-03-22,2,1,3,8,0,4,1,2,0.5,0.4848,0.94,0.0896,649
10591,2012-03-22,2,1,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,318
10592,2012-03-22,2,1,3,10,0,4,1,2,0.5,0.4848,1.0,0.0896,142
10593,2012-03-22,2,1,3,11,0,4,1,2,0.52,0.5,0.94,0.0,219
10594,2012-03-22,2,1,3,12,0,4,1,2,0.54,0.5152,0.88,0.19399999999999998,272
10595,2012-03-22,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,298
10596,2012-03-22,2,1,3,14,0,4,1,1,0.6,0.5909,0.73,0.1045,257
10597,2012-03-22,2,1,3,15,0,4,1,1,0.62,0.6061,0.69,0.19399999999999998,304
10598,2012-03-22,2,1,3,16,0,4,1,1,0.64,0.6061,0.65,0.19399999999999998,425
10599,2012-03-22,2,1,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642,810
10600,2012-03-22,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,801
10601,2012-03-22,2,1,3,19,0,4,1,1,0.66,0.6212,0.61,0.0,586
10602,2012-03-22,2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,424
10603,2012-03-22,2,1,3,21,0,4,1,1,0.58,0.5455,0.78,0.1642,374
10604,2012-03-22,2,1,3,22,0,4,1,1,0.56,0.5303,0.83,0.19399999999999998,220
10605,2012-03-22,2,1,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,151
10606,2012-03-23,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0.0,95
10607,2012-03-23,2,1,3,1,0,5,1,1,0.54,0.5152,0.88,0.0,50
10608,2012-03-23,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,32
10609,2012-03-23,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,10
10610,2012-03-23,2,1,3,4,0,5,1,2,0.5,0.4848,0.94,0.1045,3
10611,2012-03-23,2,1,3,5,0,5,1,2,0.5,0.4848,0.94,0.0,34
10612,2012-03-23,2,1,3,6,0,5,1,2,0.5,0.4848,0.88,0.0,116
10613,2012-03-23,2,1,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,346
10614,2012-03-23,2,1,3,8,0,5,1,2,0.5,0.4848,0.94,0.1343,662
10615,2012-03-23,2,1,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,380
10616,2012-03-23,2,1,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,275
10617,2012-03-23,2,1,3,11,0,5,1,2,0.62,0.5909,0.73,0.1045,318
10618,2012-03-23,2,1,3,12,0,5,1,2,0.66,0.6212,0.61,0.2239,471
10619,2012-03-23,2,1,3,13,0,5,1,2,0.7,0.6515,0.48,0.0,428
10620,2012-03-23,2,1,3,14,0,5,1,2,0.72,0.6515,0.42,0.1045,432
10621,2012-03-23,2,1,3,15,0,5,1,2,0.72,0.6515,0.42,0.1343,472
10622,2012-03-23,2,1,3,16,0,5,1,2,0.72,0.6515,0.42,0.1642,589
10623,2012-03-23,2,1,3,17,0,5,1,2,0.72,0.6515,0.42,0.1642,957
10624,2012-03-23,2,1,3,18,0,5,1,1,0.7,0.6364,0.45,0.1642,830
10625,2012-03-23,2,1,3,19,0,5,1,1,0.66,0.6212,0.5,0.19399999999999998,686
10626,2012-03-23,2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,445
10627,2012-03-23,2,1,3,21,0,5,1,1,0.62,0.6212,0.53,0.1045,284
10628,2012-03-23,2,1,3,22,0,5,1,1,0.6,0.6061,0.64,0.2836,271
10629,2012-03-23,2,1,3,23,0,5,1,1,0.6,0.5909,0.69,0.2537,176
10630,2012-03-24,2,1,3,0,0,6,0,1,0.58,0.5455,0.68,0.0,156
10631,2012-03-24,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,128
10632,2012-03-24,2,1,3,2,0,6,0,1,0.54,0.5152,0.77,0.1045,69
10633,2012-03-24,2,1,3,3,0,6,0,1,0.54,0.5152,0.77,0.1045,32
10634,2012-03-24,2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,7
10635,2012-03-24,2,1,3,5,0,6,0,2,0.52,0.5,0.83,0.1642,4
10636,2012-03-24,2,1,3,6,0,6,0,2,0.52,0.5,0.83,0.1642,28
10637,2012-03-24,2,1,3,7,0,6,0,2,0.5,0.4848,0.88,0.1343,70
10638,2012-03-24,2,1,3,8,0,6,0,2,0.5,0.4848,0.94,0.19399999999999998,154
10639,2012-03-24,2,1,3,9,0,6,0,2,0.52,0.5,0.83,0.1343,249
10640,2012-03-24,2,1,3,10,0,6,0,2,0.52,0.5,0.88,0.19399999999999998,345
10641,2012-03-24,2,1,3,11,0,6,0,2,0.5,0.4848,0.94,0.19399999999999998,273
10642,2012-03-24,2,1,3,12,0,6,0,3,0.52,0.5,0.94,0.2239,183
10643,2012-03-24,2,1,3,13,0,6,0,3,0.52,0.5,0.94,0.2537,196
10644,2012-03-24,2,1,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,223
10645,2012-03-24,2,1,3,15,0,6,0,3,0.5,0.4848,0.94,0.4179,290
10646,2012-03-24,2,1,3,16,0,6,0,3,0.5,0.4848,0.94,0.2985,177
10647,2012-03-24,2,1,3,17,0,6,0,3,0.5,0.4848,0.88,0.2239,115
10648,2012-03-24,2,1,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,137
10649,2012-03-24,2,1,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,133
10650,2012-03-24,2,1,3,20,0,6,0,3,0.44,0.4394,1.0,0.19399999999999998,111
10651,2012-03-24,2,1,3,21,0,6,0,3,0.44,0.4394,1.0,0.19399999999999998,104
10652,2012-03-24,2,1,3,22,0,6,0,3,0.44,0.4394,1.0,0.2537,83
10653,2012-03-24,2,1,3,23,0,6,0,2,0.44,0.4394,0.94,0.2836,105
10654,2012-03-25,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,80
10655,2012-03-25,2,1,3,1,0,0,0,2,0.42,0.4242,1.0,0.2537,89
10656,2012-03-25,2,1,3,2,0,0,0,3,0.42,0.4242,1.0,0.2985,35
10657,2012-03-25,2,1,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985,18
10658,2012-03-25,2,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.3284,8
10659,2012-03-25,2,1,3,5,0,0,0,2,0.4,0.4091,1.0,0.2537,6
10660,2012-03-25,2,1,3,6,0,0,0,2,0.4,0.4091,1.0,0.2537,18
10661,2012-03-25,2,1,3,7,0,0,0,2,0.4,0.4091,0.94,0.3284,39
10662,2012-03-25,2,1,3,8,0,0,0,2,0.4,0.4091,0.94,0.3284,89
10663,2012-03-25,2,1,3,9,0,0,0,2,0.4,0.4091,0.94,0.2537,118
10664,2012-03-25,2,1,3,10,0,0,0,2,0.4,0.4091,0.87,0.3284,250
10665,2012-03-25,2,1,3,11,0,0,0,2,0.4,0.4091,0.94,0.2537,323
10666,2012-03-25,2,1,3,12,0,0,0,2,0.4,0.4091,0.94,0.2239,360
10667,2012-03-25,2,1,3,13,0,0,0,2,0.42,0.4242,0.88,0.1642,367
10668,2012-03-25,2,1,3,14,0,0,0,2,0.44,0.4394,0.88,0.1642,414
10669,2012-03-25,2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.19399999999999998,421
10670,2012-03-25,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0.0,492
10671,2012-03-25,2,1,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896,419
10672,2012-03-25,2,1,3,18,0,0,0,1,0.5,0.4848,0.72,0.0896,491
10673,2012-03-25,2,1,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537,375
10674,2012-03-25,2,1,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,259
10675,2012-03-25,2,1,3,21,0,0,0,1,0.48,0.4697,0.77,0.1642,149
10676,2012-03-25,2,1,3,22,0,0,0,1,0.46,0.4545,0.82,0.1343,111
10677,2012-03-25,2,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1343,65
10678,2012-03-26,2,1,3,0,0,1,1,2,0.48,0.4697,0.82,0.1642,33
10679,2012-03-26,2,1,3,1,0,1,1,1,0.48,0.4697,0.82,0.2537,28
10680,2012-03-26,2,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,20
10681,2012-03-26,2,1,3,3,0,1,1,1,0.46,0.4545,0.82,0.19399999999999998,1
10682,2012-03-26,2,1,3,4,0,1,1,1,0.44,0.4394,0.82,0.1642,4
10683,2012-03-26,2,1,3,5,0,1,1,1,0.44,0.4394,0.77,0.1642,36
10684,2012-03-26,2,1,3,6,0,1,1,1,0.42,0.4242,0.82,0.19399999999999998,117
10685,2012-03-26,2,1,3,7,0,1,1,1,0.44,0.4394,0.72,0.19399999999999998,370
10686,2012-03-26,2,1,3,8,0,1,1,1,0.44,0.4394,0.62,0.2239,657
10687,2012-03-26,2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,282
10688,2012-03-26,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,153
10689,2012-03-26,2,1,3,11,0,1,1,1,0.48,0.4697,0.31,0.5821,178
10690,2012-03-26,2,1,3,12,0,1,1,1,0.48,0.4697,0.33,0.5224,279
10691,2012-03-26,2,1,3,13,0,1,1,1,0.48,0.4697,0.29,0.6866,301
10692,2012-03-26,2,1,3,14,0,1,1,1,0.48,0.4697,0.33,0.4478,217
10693,2012-03-26,2,1,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,223
10694,2012-03-26,2,1,3,16,0,1,1,1,0.48,0.4697,0.25,0.6418,305
10695,2012-03-26,2,1,3,17,0,1,1,1,0.46,0.4545,0.24,0.4478,664
10696,2012-03-26,2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,684
10697,2012-03-26,2,1,3,19,0,1,1,1,0.42,0.4242,0.24,0.3582,458
10698,2012-03-26,2,1,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,221
10699,2012-03-26,2,1,3,21,0,1,1,1,0.38,0.3939,0.25,0.4925,186
10700,2012-03-26,2,1,3,22,0,1,1,1,0.36,0.3333,0.25,0.3582,93
10701,2012-03-26,2,1,3,23,0,1,1,1,0.34,0.2879,0.25,0.5224,48
10702,2012-03-27,2,1,3,0,0,2,1,1,0.32,0.2879,0.26,0.5224,10
10703,2012-03-27,2,1,3,1,0,2,1,1,0.3,0.2727,0.26,0.4627,5
10704,2012-03-27,2,1,3,2,0,2,1,1,0.26,0.2273,0.3,0.2985,7
10705,2012-03-27,2,1,3,3,0,2,1,1,0.26,0.2273,0.3,0.3284,4
10706,2012-03-27,2,1,3,4,0,2,1,1,0.24,0.2121,0.32,0.3582,3
10707,2012-03-27,2,1,3,5,0,2,1,1,0.22,0.2121,0.37,0.2836,17
10708,2012-03-27,2,1,3,6,0,2,1,1,0.22,0.2273,0.37,0.19399999999999998,101
10709,2012-03-27,2,1,3,7,0,2,1,1,0.22,0.2273,0.37,0.19399999999999998,286
10710,2012-03-27,2,1,3,8,0,2,1,1,0.22,0.2121,0.37,0.2985,581
10711,2012-03-27,2,1,3,9,0,2,1,1,0.24,0.2273,0.38,0.19399999999999998,267
10712,2012-03-27,2,1,3,10,0,2,1,1,0.26,0.2576,0.35,0.2239,138
10713,2012-03-27,2,1,3,11,0,2,1,1,0.3,0.303,0.31,0.1642,175
10714,2012-03-27,2,1,3,12,0,2,1,1,0.32,0.3182,0.31,0.1642,220
10715,2012-03-27,2,1,3,13,0,2,1,1,0.36,0.3485,0.27,0.0,211
10716,2012-03-27,2,1,3,14,0,2,1,1,0.4,0.4091,0.24,0.1343,184
10717,2012-03-27,2,1,3,15,0,2,1,1,0.42,0.4242,0.2,0.0,200
10718,2012-03-27,2,1,3,16,0,2,1,1,0.42,0.4242,0.2,0.0,305
10719,2012-03-27,2,1,3,17,0,2,1,1,0.44,0.4394,0.16,0.0,614
10720,2012-03-27,2,1,3,18,0,2,1,1,0.42,0.4242,0.17,0.0896,644
10721,2012-03-27,2,1,3,19,0,2,1,1,0.42,0.4242,0.17,0.0,417
10722,2012-03-27,2,1,3,20,0,2,1,1,0.42,0.4242,0.17,0.0896,294
10723,2012-03-27,2,1,3,21,0,2,1,1,0.36,0.3485,0.37,0.1642,221
10724,2012-03-27,2,1,3,22,0,2,1,1,0.36,0.3485,0.37,0.1343,134
10725,2012-03-27,2,1,3,23,0,2,1,1,0.36,0.3485,0.37,0.19399999999999998,64
10726,2012-03-28,2,1,3,0,0,3,1,1,0.36,0.3333,0.4,0.2836,30
10727,2012-03-28,2,1,3,1,0,3,1,1,0.36,0.3333,0.46,0.2985,8
10728,2012-03-28,2,1,3,2,0,3,1,1,0.34,0.303,0.49,0.2985,3
10729,2012-03-28,2,1,3,3,0,3,1,1,0.34,0.303,0.42,0.3284,5
10730,2012-03-28,2,1,3,4,0,3,1,1,0.36,0.3333,0.43,0.2985,1
10731,2012-03-28,2,1,3,5,0,3,1,1,0.36,0.3333,0.43,0.2985,40
10732,2012-03-28,2,1,3,6,0,3,1,1,0.36,0.3333,0.46,0.3582,115
10733,2012-03-28,2,1,3,7,0,3,1,1,0.36,0.3333,0.46,0.3284,358
10734,2012-03-28,2,1,3,8,0,3,1,1,0.38,0.3939,0.46,0.3582,658
10735,2012-03-28,2,1,3,9,0,3,1,1,0.4,0.4091,0.43,0.4478,314
10736,2012-03-28,2,1,3,10,0,3,1,1,0.46,0.4545,0.41,0.4179,173
10737,2012-03-28,2,1,3,11,0,3,1,1,0.5,0.4848,0.42,0.3881,222
10738,2012-03-28,2,1,3,12,0,3,1,2,0.54,0.5152,0.39,0.3582,268
10739,2012-03-28,2,1,3,13,0,3,1,1,0.56,0.5303,0.43,0.3284,273
10740,2012-03-28,2,1,3,14,0,3,1,1,0.62,0.6212,0.38,0.3582,221
10741,2012-03-28,2,1,3,15,0,3,1,2,0.62,0.6212,0.41,0.2985,199
10742,2012-03-28,2,1,3,16,0,3,1,3,0.62,0.6212,0.43,0.0896,221
10743,2012-03-28,2,1,3,17,0,3,1,1,0.6,0.6061,0.6,0.2239,604
10744,2012-03-28,2,1,3,18,0,3,1,1,0.6,0.6061,0.6,0.2239,641
10745,2012-03-28,2,1,3,19,0,3,1,1,0.6,0.6212,0.56,0.19399999999999998,456
10746,2012-03-28,2,1,3,20,0,3,1,1,0.6,0.6212,0.56,0.2985,362
10747,2012-03-28,2,1,3,21,0,3,1,1,0.58,0.5455,0.6,0.2537,261
10748,2012-03-28,2,1,3,22,0,3,1,1,0.56,0.5303,0.64,0.1343,172
10749,2012-03-28,2,1,3,23,0,3,1,1,0.54,0.5152,0.68,0.1343,93
10750,2012-03-29,2,1,3,0,0,4,1,1,0.54,0.5152,0.68,0.19399999999999998,48
10751,2012-03-29,2,1,3,1,0,4,1,1,0.56,0.5303,0.6,0.1343,33
10752,2012-03-29,2,1,3,2,0,4,1,1,0.6,0.6061,0.28,0.2985,6
10753,2012-03-29,2,1,3,3,0,4,1,1,0.58,0.5455,0.28,0.2537,5
10754,2012-03-29,2,1,3,4,0,4,1,1,0.52,0.5,0.36,0.2537,9
10755,2012-03-29,2,1,3,5,0,4,1,1,0.5,0.4848,0.45,0.2239,32
10756,2012-03-29,2,1,3,6,0,4,1,1,0.46,0.4545,0.59,0.2537,117
10757,2012-03-29,2,1,3,7,0,4,1,1,0.46,0.4545,0.51,0.3582,367
10758,2012-03-29,2,1,3,8,0,4,1,1,0.46,0.4545,0.47,0.4179,654
